"70","5","LA CALDERA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"71","5","IRUYA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"72","5","ROSARIO DE LA FRONTERA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"73","5","ORAN","2015-03-14 00:00:00","2015-03-14 00:00:00"
"74","5","SANTA VICTORIA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"75","5","RIVADAVIA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"76","5","GENERAL GUEMES","2015-03-14 00:00:00","2015-03-14 00:00:00"
"77","5","ROSARIO DE LERMA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"78","5","ANTA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"79","5","LA VIÑA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"80","5","LA CANDELARIA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"81","6","POMAN","2015-03-14 00:00:00","2015-03-14 00:00:00"
"82","6","ANTOFAGASTA DE LA SIERRA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"83","6","CAPAYAN","2015-03-14 00:00:00","2015-03-14 00:00:00"
"84","6","AMBATO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"85","6","SANTA ROSA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"86","6","LA PAZ","2015-03-14 00:00:00","2015-03-14 00:00:00"
"87","6","PACLIN","2015-03-14 00:00:00","2015-03-14 00:00:00"
"88","6","FRAY MAMERTO ESQUIU","2015-03-14 00:00:00","2015-03-14 00:00:00"
"89","6","SANTA MARIA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"90","6","VALLE VIEJO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"91","6","BELEN","2015-03-14 00:00:00","2015-03-14 00:00:00"
"92","6","ANCASTI","2015-03-14 00:00:00","2015-03-14 00:00:00"
"93","6","TINOGASTA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"94","6","CAPITAL","2015-03-14 00:00:00","2015-03-14 00:00:00"
"95","6","EL ALTO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"96","6","ANDALGALA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"97","7","GENERAL SAN MARTIN","2015-03-14 00:00:00","2015-03-14 00:00:00"
"98","7","CASTRO BARROS","2015-03-14 00:00:00","2015-03-14 00:00:00"
"99","7","ROSARIO VERA PEÑALOZA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"100","7","GENERAL ANGEL V PEÑALOZA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"101","7","GENERAL LAMADRID","2015-03-14 00:00:00","2015-03-14 00:00:00"
"102","7","SANAGASTA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"103","7","FAMATINA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"104","7","CHAMICAL","2015-03-14 00:00:00","2015-03-14 00:00:00"
"105","7","SAN BLAS DE LOS SAUCES","2015-03-14 00:00:00","2015-03-14 00:00:00"
"106","7","GENERAL BELGRANO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"107","7","GENERAL OCAMPO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"108","7","ARAUCO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"109","7","CORONEL FELIPE VARELA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"110","7","CAPITAL","2015-03-14 00:00:00","2015-03-14 00:00:00"
"111","7","CHILECITO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"112","7","INDEPENDENCIA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"113","7","VINCHINA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"114","7","GENERAL JUAN F QUIROGA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"115","8","MONTEROS","2015-03-14 00:00:00","2015-03-14 00:00:00"
"116","8","LULES","2015-03-14 00:00:00","2015-03-14 00:00:00"
"117","8","LA COCHA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"118","8","JUAN B ALBERDI","2015-03-14 00:00:00","2015-03-14 00:00:00"
"119","8","TRANCAS","2015-03-14 00:00:00","2015-03-14 00:00:00"
"120","8","TAFI DEL VALLE","2015-03-14 00:00:00","2015-03-14 00:00:00"
"121","8","CAPITAL","2015-03-14 00:00:00","2015-03-14 00:00:00"
"122","8","CHICLIGASTA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"123","8","RIO CHICO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"124","8","CRUZ ALTA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"125","8","YERBA BUENA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"126","8","SIMOCA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"127","8","TAFI VIEJO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"128","8","LEALES","2015-03-14 00:00:00","2015-03-14 00:00:00"
"129","8","GRANEROS","2015-03-14 00:00:00","2015-03-14 00:00:00"
"130","8","FAMAILLA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"131","8","BURRUYACU","2015-03-14 00:00:00","2015-03-14 00:00:00"
"132","9","BERMEJO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"133","9","COMANDANTE FERNANDEZ","2015-03-14 00:00:00","2015-03-14 00:00:00"
"134","9","SAN FERNANDO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"135","9","INDEPENDENCIA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"136","9","SARGENTO CABRAL","2015-03-14 00:00:00","2015-03-14 00:00:00"
"137","9","SAN LORENZO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"138","9","12 DE OCTUBRE","2015-03-14 00:00:00","2015-03-14 00:00:00"
"139","9","1° DE MAYO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"140","9","QUITILIPI","2015-03-14 00:00:00","2015-03-14 00:00:00"
"141","9","GENERAL BELGRANO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"142","9","25 DE MAYO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"143","9","TAPENAGA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"144","9","LIBERTADOR GENERAL SAN MARTIN","2015-03-14 00:00:00","2015-03-14 00:00:00"
"145","9","GENERAL GUEMES","2015-03-14 00:00:00","2015-03-14 00:00:00"
"146","9","MAYOR LUIS J FONTANA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"147","9","PRESIDENCIA DE LA PLAZA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"148","9","O HIGGINS","2015-03-14 00:00:00","2015-03-14 00:00:00"
"149","9","MAIPU","2015-03-14 00:00:00","2015-03-14 00:00:00"
"150","9","9 DE JULIO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"151","9","CHACABUCO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"152","9","GENERAL DONOVAN","2015-03-14 00:00:00","2015-03-14 00:00:00"
"153","9","LIBERTAD","2015-03-14 00:00:00","2015-03-14 00:00:00"
"154","9","2 DE ABRIL","2015-03-14 00:00:00","2015-03-14 00:00:00"
"155","9","ALMIRANTE BROWN","2015-03-14 00:00:00","2015-03-14 00:00:00"
"156","9","FRAY JUSTO SANTA MARIA DE ORO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"157","10","SILIPICA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"158","10","RIO HONDO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"159","10","AVELLANEDA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"160","10","MORENO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"161","10","AGUIRRE","2015-03-14 00:00:00","2015-03-14 00:00:00"
"162","10","COPO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"163","10","SALAVINA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"164","10","OJO DE AGUA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"165","10","BANDA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"166","10","SAN MARTIN","2015-03-14 00:00:00","2015-03-14 00:00:00"
"167","10","QUEBRACHOS","2015-03-14 00:00:00","2015-03-14 00:00:00"
"168","10","CAPITAL","2015-03-14 00:00:00","2015-03-14 00:00:00"
"169","10","JUAN F IBARRA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"170","10","FIGUEROA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"171","10","JIMENEZ","2015-03-14 00:00:00","2015-03-14 00:00:00"
"172","10","ALBERDI","2015-03-14 00:00:00","2015-03-14 00:00:00"
"173","10","CHOYA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"174","10","GENERAL TABOADA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"175","10","ATAMISQUI","2015-03-14 00:00:00","2015-03-14 00:00:00"
"176","10","ROBLES","2015-03-14 00:00:00","2015-03-14 00:00:00"
"177","10","GUASAYAN","2015-03-14 00:00:00","2015-03-14 00:00:00"
"178","10","SARMIENTO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"179","10","PELLEGRINI","2015-03-14 00:00:00","2015-03-14 00:00:00"
"180","10","LORETO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"181","10","BELGRANO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"182","10","RIVADAVIA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"183","10","MITRE","2015-03-14 00:00:00","2015-03-14 00:00:00"
"184","11","VILLAGUAY","2015-03-14 00:00:00","2015-03-14 00:00:00"
"185","11","GUALEGUAY","2015-03-14 00:00:00","2015-03-14 00:00:00"
"186","11","TALA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"187","11","VICTORIA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"188","11","FELICIANO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"189","11","CONCORDIA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"190","11","PARANA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"191","11","ISLAS DEL IBICUY","2015-03-14 00:00:00","2015-03-14 00:00:00"
"192","11","GUALEGUAYCHU","2015-03-14 00:00:00","2015-03-14 00:00:00"
"193","11","COLON","2015-03-14 00:00:00","2015-03-14 00:00:00"
"194","11","SAN SALVADOR","2015-03-14 00:00:00","2015-03-14 00:00:00"
"195","11","DIAMANTE","2015-03-14 00:00:00","2015-03-14 00:00:00"
"196","11","URUGUAY","2015-03-14 00:00:00","2015-03-14 00:00:00"
"197","11","LA PAZ","2015-03-14 00:00:00","2015-03-14 00:00:00"
"198","11","FEDERAL","2015-03-14 00:00:00","2015-03-14 00:00:00"
"199","11","NOGOYA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"200","11","FEDERACION","2015-03-14 00:00:00","2015-03-14 00:00:00"
"201","12","9 DE JULIO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"202","12","GENERAL LOPEZ","2015-03-14 00:00:00","2015-03-14 00:00:00"
"203","12","CASEROS","2015-03-14 00:00:00","2015-03-14 00:00:00"
"204","12","CONSTITUCION","2015-03-14 00:00:00","2015-03-14 00:00:00"
"205","12","ROSARIO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"206","12","SAN MARTIN","2015-03-14 00:00:00","2015-03-14 00:00:00"
"207","12","BELGRANO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"208","12","LA CAPITAL","2015-03-14 00:00:00","2015-03-14 00:00:00"
"209","12","SAN LORENZO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"210","12","VERA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"211","12","SAN JERONIMO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"212","12","SAN JAVIER","2015-03-14 00:00:00","2015-03-14 00:00:00"
"213","12","GARAY","2015-03-14 00:00:00","2015-03-14 00:00:00"
"214","12","SAN JUSTO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"215","12","CASTELLANOS","2015-03-14 00:00:00","2015-03-14 00:00:00"
